0,1,2,3,4,5,6,7
-0.03737557185750242,0.00022577630048653557,1.0014123037013354,-0.001012831120334424,1.0003142473325952,-0.0009080240755212109,-0.3422032949356702,1.0014656487689215
-0.1157731590418763,0.00029169374979327666,0.9996243019816543,-0.0005443827245251826,1.0001109225897098,-0.0011509935774223028,0.07094445304749612,0.9993993613100812
0.168941813381952,0.0019596701238797747,1.001220843649971,-1.3497224737933922e-05,0.9989422890710441,0.000822544912103189,-0.08093806710023624,1.0002088635950048
0.027397957717231795,0.0007198442083947084,1.0003011036955893,0.0007384665799954104,1.00017136828119,-0.00011564828238824053,-0.24999647407122813,0.9985214780096325
0.09990268973224523,-0.0006116762888408676,1.0003850822804163,0.0003436182895684614,0.9982369598446372,0.00032408396939479503,-0.049006583509417424,0.999323077999694
0.08582646475878163,0.00018565897666381704,0.9990244548728776,-0.0008392175232226386,0.9996907876241488,0.00033126343140356396,0.2952819356709444,0.9995208257621547
-0.09350042446429438,0.000645119754605124,0.998996467102108,0.000812525822394198,1.001356240028571,-7.201012158033385e-05,-0.19989369370036844,1.0003616360250476
0.13971264465593267,0.0002990073504658673,0.9991780974956248,-3.5826039109951536e-05,1.001564643655814,-0.0026197451040897443,0.141170786310759,1.0000870470682381
-0.16447774823029176,0.0005017570435845363,1.0005182702182736,-0.00021967188783751193,1.0003571125715118,0.001477894044741516,0.07608749739567931,0.9991915063971069
0.03398910015752641,0.0003276621465977681,0.9990313550094672,-0.0005297602037670388,1.0005132674331134,9.707754934804038e-05,0.26810915362824833,0.9992979469061226
-0.1181389189869253,0.00042064532276535886,1.000234587133375,0.00029612027706457607,1.0002610552721798,5.1134566424608896e-06,-0.03520753262395738,0.9985846292579496
-0.06108459228480293,7.444591576616719e-05,0.9998254221871682,-0.00016128571166600913,1.0004040508568146,0.0018861859012105303,-0.02327275511976854,1.0002575503907227
0.009354598878965285,0.0011686780376195317,0.9996984526576664,6.023020994102644e-05,1.0024632421124853,-0.00019236096478112254,-0.38653011206771337,0.9999652882302947
0.07008319774128689,-0.0021904556258099776,1.0014018510627922,0.0007910319470430469,0.9990906125452053,0.0014027943109360993,0.32095574259166954,1.0005868570938004
-0.039296656624229244,-0.0004735924306351814,0.9999314370251939,9.965136508764122e-05,0.9994965243458838,-0.0015506634310661327,-0.17265247072589407,0.9989376962862739
0.14348706892388033,-0.0013071427542824276,1.001230864316434,-0.0007832532923362371,0.9996779384837943,0.0008135172173696697,-0.15453541903183637,1.0002274599346042
0.02693975044147623,-0.0002969846732331859,1.0013204566130842,0.00025988279424842356,1.0007818228717773,-0.001236950710878082,-0.3144904386458935,1.0005219415656168
0.036944399064072396,-0.00047383292091178735,1.0007143514180263,-0.0006800247215784909,1.000232253697161,0.00029307247329868124,0.11460907045171895,1.0018657745111448
